"sample_id","coll_date","bap","impact","1.High","2.Slight","3.Low"
"12-SCHO-1.5",2016-09-22,6.56,"2.Slight",0.855854098776475,0.144120136553678,2.57646698474376e-05
"12-SCHO-14.6",2005-08-16,7.29,"2.Slight",0.949012613918678,0.0509854449084078,1.94117291401669e-06
"12-SCHO-36",1989-09-14,7.38,"2.Slight",0.913964326261074,0.0859701304859763,6.5543252949877e-05
"12-SCHO-56.3",2016-09-22,3.57,"3.Low",0.719661724686646,0.276117239120334,0.00422103619302005
"12-SCHO-79",2014-07-21,8.49,"1.High",0.984827469764207,0.0151725283264464,1.90934708744803e-09
"12-SCHO-82.9",2015-09-09,9.01,"1.High",0.999683294177309,0.000316705822690621,0
"12-SCHO-86.6",2015-09-09,8.58,"1.High",0.999813840478341,0.00018615952165932,0
"12-SCHO-87",2015-09-09,8.07,"1.High",0.992847230228842,0.00715276977115805,0
"12-SCHU-0.1",2006-07-31,6.51,"2.Slight",0.893506561610942,0.106228976930057,0.000264461459000569
"12-SCHU-1",2005-08-16,7.13,"2.Slight",0.957763249980146,0.0422364234797655,3.26540089135059e-07
"12-SCHU-2.9",2010-07-27,7.95,"1.High",0.902616305413764,0.0973753170756574,8.37751057866448e-06
"12-SCOR-0.4",2015-09-09,6.44,"2.Slight",0.776235284946732,0.22188498045201,0.00187973460125839
"12-SGLN-0.1",2015-08-19,6.81,"2.Slight",0.240156139104305,0.756070468980272,0.00377339191542321
"12-SHAK-0.1",2016-09-27,3.69,"3.Low",0.0710810312309145,0.257619686013595,0.67129928275549
"12-SHAK-1",2008-08-21,3.6,"3.Low",0.00256398701601457,0.0554098846061343,0.942026128377851
"12-SHAK-1.8",2014-07-22,4.16,"3.Low",0.185254981255289,0.434422719009032,0.380322299735679
"12-SHAN-0.1",2008-07-15,6.7,"2.Slight",0.987143241422099,0.0128564323858428,3.26192058136284e-07
"12-SHAN-0.2",1990-08-22,3.94,"3.Low",0.913301817089093,0.0860242072128092,0.000673975698097749
"12-SHAN-0.3",1990-08-22,4.18,"3.Low",0.0671783732253813,0.294856657908932,0.637964968865687
"12-SHAN-0.7",1990-08-22,8.35,"1.High",0.997205645478434,0.00279435452156641,0
"12-SHEB-0.7",2005-08-16,6.88,"2.Slight",0.892131506182865,0.107866429161567,2.0646555681619e-06
"12-SIXM-1.6",2015-08-18,5.07,"2.Slight",0.0377940650627654,0.502310149708178,0.459895785229056
"12-SLAT-0.7",2005-08-17,7.42,"2.Slight",0.816125153265982,0.183873612164337,1.23456968080259e-06
"12-SPIT-0.1",2005-08-16,5.66,"2.Slight",0.510738553859677,0.472351710624095,0.0169097355162273
"12-SPIT-1.5",2005-08-16,4.13,"3.Low",0.140811018299557,0.58946848379273,0.269720497907712
"12-SPIT-2.3",2015-08-18,6.45,"2.Slight",0.943502495604608,0.0564952721204799,2.23227491230866e-06
"12-SPRC-0.8",2006-07-31,8.59,"1.High",0.99303326904887,0.00696673067692034,2.74209104145552e-10
"12-SPRK-0.6",2005-08-16,7.94,"1.High",0.995964685146128,0.00403531478765907,6.62125054955213e-11
"12-SPRT-0.2",2006-07-31,7.66,"1.High",0.932329582460043,0.0676661790278206,4.23851213677791e-06
"12-STCH-0.1",2008-08-08,4.38,"3.Low",0.152751476432356,0.336581971638688,0.510666551928955
"12-STCH-1",2001-08-06,5.03,"2.Slight",0.720901208608438,0.270732657835261,0.00836613355630138
"12-STCH-2.7",2010-07-29,7.14,"2.Slight",0.581078925071629,0.403804854242756,0.0151162206856144
"12-STCL-0.2",2005-08-17,7.48,"2.Slight",0.988848232141814,0.011151766549059,1.30912719056506e-09
"12-STCR-0.2",2005-08-18,5.76,"2.Slight",0.887248476522177,0.112655973138256,9.55503395669485e-05
"12-STCR-4.1",2015-08-20,3.13,"3.Low",0.00948370477538807,0.0958696186216594,0.894646676602953
"12-STER-0.1",2015-08-19,7.57,"1.High",0.91186967214211,0.0881266962540033,3.63160388669583e-06
"12-STEU-3.2",2005-08-17,5.47,"2.Slight",0.472202443663517,0.510732004552229,0.0170655517842544
"12-STLE-0.2",2016-09-22,5.21,"2.Slight",0.296416635975929,0.703583364024071,0
"12-STLE-2",2015-08-20,6.1,"2.Slight",0.680929619181955,0.284089133234075,0.03498124758397
"12-STLE-5.4",2016-09-22,5.61,"2.Slight",0.769817510428256,0.204916986090874,0.0252655034808696
"12-STLE_T2-0.1",2015-08-20,6.26,"2.Slight",0.945139756253194,0.0548570857134367,3.15803336882497e-06
"12-STRI-0.3",2015-08-18,8.55,"1.High",0.991229361455942,0.00877062252497401,1.60190845081719e-08
"12-SWTZ-2.8",2005-08-11,8.29,"1.High",0.951721268939102,0.0482782040079332,5.27052964843778e-07
"12-TAYL-1.3",2010-07-28,8.08,"1.High",0.993521134382512,0.00647883825779804,2.73596897382091e-08
"12-TERW-2.6",2005-08-16,4.89,"3.Low",0.116381176994553,0.613285848804127,0.27033297420132
"12-THRE-0.5",2005-08-17,3.45,"3.Low",0.00256398701601457,0.0554098846061343,0.942026128377851
"12-TIMM-0.6",2000-08-17,8.25,"1.High",0.961876632567471,0.0381232842415553,8.31909732320662e-08
"12-TWES-0.5",2010-07-28,6.93,"2.Slight",0.973228380515452,0.0267632431508643,8.37633368389469e-06
"12-VAND-0.3",1995-07-03,5.47,"2.Slight",0.879180861264473,0.120735099217176,8.40395183502068e-05
"12-VAND-1",1995-07-03,4.24,"3.Low",0.867528609042685,0.132225748060764,0.000245642896551193
"12-VWIE-0.3",2010-07-29,4.55,"3.Low",0.036846291467771,0.125841732411338,0.837311976120891
"12-WECR-1",2000-08-22,6.11,"2.Slight",0.737385706065612,0.261446310116155,0.0011679838182328
"12-WESC-13.4",2005-08-16,6.6,"2.Slight",0.850787362371571,0.149074232489547,0.000138405138882067
"12-WESK-0.3",2005-08-17,6.94,"2.Slight",0.900010739768517,0.0999869209806535,2.33925082909714e-06
"12-WHEE-3.5",2005-08-16,4.61,"3.Low",0.00140193806258115,0.115817218714954,0.882780843222464
"12-WHTE-0.2",2008-09-03,7.51,"1.High",0.919992556542966,0.0799998305684063,7.61288862752786e-06
"12-WILE-1.1",2005-08-16,5.78,"2.Slight",0.652677829678878,0.343212405850617,0.00410976447050548
"12-WITE-0.5",2005-08-17,7.13,"2.Slight",0.915953331165077,0.0840440961108176,2.57272410569944e-06
"12-WOCK-0.7",2015-08-19,2.93,"3.Low",0.00610884166095781,0.0815767694027614,0.912314388936281
"12-WOLH-0.1",2000-08-16,5.2,"2.Slight",0.658383533337927,0.329418137242258,0.0121983294198153
"12-WPANT-0.5",2015-09-09,6.66,"2.Slight",0.957555477842408,0.0424435068429957,1.01531459619356e-06
"13-AFLY-0.9",2000-07-12,6.38,"2.Slight",0.883436926984688,0.116543766053799,1.93069615124694e-05
"13-AGAW-3.2",2007-09-11,7.75,"1.High",0.957776682381828,0.0422231633150367,1.54303135220326e-07
"13-ANNS-1.1",2002-09-10,5.81,"2.Slight",0.923968609551018,0.0760154427870681,1.5947661913391e-05
"13-BABK-0.1",2007-09-17,5.31,"2.Slight",0.450497438240695,0.547149343394704,0.00235321836460049
"13-BAIL-1",2011-07-19,4.91,"3.Low",0.89365104086141,0.106234423508757,0.00011453562983376
"13-BASC-0.4",2008-07-16,8.2,"1.High",0.984795252449074,0.0152047036662306,4.38846949953295e-08
"13-BASC-12.4",1995-08-10,6.71,"2.Slight",0.815738417933985,0.183736832055129,0.000524750010886205
"13-BASC-14.3",1995-08-10,6.4,"2.Slight",0.822168574174652,0.177189476584954,0.000641949240393771
"13-BASC-16.5",1995-08-10,6.13,"2.Slight",0.662387387165741,0.330557232808547,0.00705538002571275
"13-BASC-4.7",2012-09-11,7.68,"1.High",0.997515391641405,0.00248460807887751,2.79717156285477e-10
"13-BASC-7.3",1995-08-10,5.46,"2.Slight",0.701039824585707,0.283360412447659,0.015599762966634
"13-BASC_T17-0.2",1995-08-10,6.42,"2.Slight",0.845237139139509,0.154418792918662,0.000344067941828688
"13-BDHW-0.1",2010-08-17,8.56,"1.High",0.998668004734143,0.00133199526585749,0
"13-BEDF-0.6",2005-07-06,4.28,"3.Low",0.00964696156841582,0.100533072199111,0.889819966232473
"13-BEDF-1.3",2002-08-29,2.66,"3.Low",4.29674630517066e-05,0.00452121972465491,0.995435812812293
"13-BEEC-1.4",2012-09-12,4.83,"3.Low",0.638403920395642,0.36102801466641,0.000568064937948748
"13-BEVE-0.1",2010-08-17,7.99,"1.High",0.967278246844295,0.0327217531557049,0
"13-BLAG-3.4",2013-07-19,8.46,"1.High",0.999161787720296,0.000838212270899693,8.804417696277e-12
"13-BLAG_T2-1.7",2012-09-11,6.78,"2.Slight",0.991396497733889,0.00860349535516605,6.91094453914444e-09
"13-BLKH-1.2",2007-09-13,7.33,"2.Slight",0.942397326012257,0.0576005093285227,2.16465921986939e-06
"13-BLKK-1.1",2007-09-12,2.9,"3.Low",0.00073302798016245,0.0242749122702738,0.974992059749564
"13-BLMD-3",2012-09-08,4.02,"3.Low",0.00766876225350248,0.149427544279622,0.842903693466876
"13-BLOK-0.3",2008-07-16,5.06,"2.Slight",0.0310124232989702,0.271651951792449,0.697335624908581
"13-BOWR-0.8",2007-09-11,7.69,"1.High",0.936786689693556,0.0632107145818676,2.59572457591118e-06
"13-BOZN-1.4",2007-09-12,6.45,"2.Slight",0.835403690093751,0.164588845704123,7.46420212589351e-06
"13-BOZN-3.5",2013-08-29,2.69,"3.Low",0.0050834752025719,0.126156117709915,0.868760407087513
"13-BRAD-1.1",2000-07-06,6.39,"2.Slight",0.796699036459977,0.200124079749848,0.00317688379017472
"13-BRCH-0.5",2010-08-17,8.73,"1.High",0.9965307451348,0.00346925309909987,1.76609973189467e-09
"13-BRCH-4",2011-07-21,8.57,"1.High",0.999976443783652,2.35562163480002e-05,0
"13-BSFD-0.2",2012-09-24,7.24,"2.Slight",0.18652950953761,0.810410901886856,0.00305958857553344
"13-BSFD-0.5",2012-09-24,7.12,"2.Slight",0.663063782816638,0.336769584718348,0.000166632465014109
"13-BSFD-10",2012-09-24,2.08,"3.Low",1.26507846019981e-07,0.000146595461282104,0.999853278030872
"13-BSNL-0.3",2010-08-17,8.15,"1.High",0.995249568618963,0.00475043138103725,0
"13-BUSK-0.2",2007-09-11,7.6,"1.High",0.862142213345166,0.1377466161251,0.00011117052973417
"13-BUSK-3",2011-07-21,8.49,"1.High",0.999950675853967,4.9324146032518e-05,0
"13-BVKL-0.2",2007-09-11,6.68,"2.Slight",0.66566372006988,0.334312654430264,2.36254998552232e-05
"13-BVRD-0.1",2005-07-06,5.57,"2.Slight",0.77596792437776,0.222879285416407,0.001152790205833
"13-BVRD-0.8",2003-07-30,7.43,"2.Slight",0.975356730334413,0.0246428894087181,3.80256868779001e-07
"13-BVRD-1",2005-07-06,6.7,"2.Slight",0.968796241461957,0.031203631690125,1.26847917841615e-07
"13-BVRD-2.8",2001-07-25,5.8,"2.Slight",0.634848225085662,0.352382433397537,0.0127693415168003
"13-BVRD-4.8",2001-07-25,6.81,"2.Slight",0.510599399743531,0.489337803831109,6.27964253597167e-05
"13-CASP-1.7",2002-09-11,4.39,"3.Low",0.0165141650280791,0.163125262590821,0.820360572381099
"13-CATI-0.6",2007-09-12,3.9,"3.Low",0.0669819887221361,0.580670152338486,0.352347858939378
"13-CATS-10.9",2012-09-11,8.23,"1.High",0.86574283154916,0.134244500244259,1.26682065808446e-05
"13-CATS-13.7",1997-08-07,6.85,"2.Slight",0.940114018638439,0.0598031688914444,8.28124701165223e-05
"13-CATS-22.6",1997-08-07,7.71,"1.High",0.954156661389645,0.0458430110053046,3.27605049907477e-07
"13-CATS-24.5",1997-08-07,7.84,"1.High",0.975412537313729,0.0245873201109625,1.42575308323765e-07
"13-CATS-29.4",1997-08-07,6.92,"2.Slight",0.894853081708198,0.104955009514346,0.000191908777456653
"13-CATS-32.8",2012-09-11,7.92,"1.High",0.972417991396239,0.0275819887172267,1.98865344950538e-08
"13-CATS-5.6",1997-08-07,8.24,"1.High",0.981583789281582,0.018416177973235,3.27451830964409e-08
"13-CATS-6.2",2007-09-11,6.11,"2.Slight",0.414514706234129,0.579191394188904,0.00629389957696758
"13-CDRP-1.7",2012-07-31,4.86,"3.Low",0.928553826204198,0.071420303633135,2.58701626666958e-05
"13-CHES-1.5",2007-09-11,8.29,"1.High",0.990968416798391,0.00903153083710051,5.23645085222614e-08
"13-CHES_T5-1.1",2011-07-20,7.7,"1.High",0.999973490566014,2.65094339858034e-05,0
"13-CLAV-0.5",2007-09-11,7.92,"1.High",0.741742473959021,0.258246749459352,1.07765816274626e-05
"13-CLAV-2.1",1997-09-19,7.37,"2.Slight",0.924253793334181,0.0757256620475504,2.05446182691313e-05
"13-CLDS-1.3",2002-09-17,7.03,"2.Slight",0.975192528943416,0.0248074326481919,3.84083920015204e-08
"13-CNOP-0.8",2007-09-12,5.66,"2.Slight",0.550987537401771,0.447741853842287,0.00127060875594133
"13-COBC-5.2",2012-09-11,7.44,"2.Slight",0.937308378740088,0.0626846619115853,6.95934832693483e-06
"13-COEY-0.3",2013-07-18,5.88,"2.Slight",0.180236219458055,0.73338202046359,0.0863817600783559
"13-COEY-4",1998-08-06,6.14,"2.Slight",0.373131113531098,0.592595169914552,0.0342737165543502
"13-COEY-6.9",1998-08-06,6.79,"2.Slight",0.794899640633332,0.203312693731507,0.00178766563516096
"13-COEY-9.5",2012-09-11,4.1,"3.Low",0.0985799547179601,0.353428834359312,0.547991210922728
"13-CORE-0.6",2012-09-13,6.85,"2.Slight",0.11162070792652,0.88502445920532,0.00335483286815975
"13-CORN-0.6",2000-07-11,7.19,"2.Slight",0.832672837531528,0.165450669200969,0.00187649326750308
"13-COXI-1.6",2008-07-18,7.25,"2.Slight",0.964038236757538,0.0359617471353866,1.61070756638745e-08
"13-COXS-0.5",2007-09-11,6.23,"2.Slight",0.625864980073288,0.364125760033515,0.0100092598931971
"13-CROB-1.5",2011-07-19,7.13,"2.Slight",0.944936628848453,0.0550568573093054,6.51384224140905e-06
"13-CROI-2.3",2007-09-13,7.39,"2.Slight",0.91804056376498,0.0819591372225,2.99012520512303e-07
"13-CROK-0.2",2000-07-12,7.71,"1.High",0.947370678833782,0.052623307272908,6.01389330989465e-06
"13-CROM-0.6",2008-07-15,5.38,"2.Slight",0.011254651072327,0.20775147574388,0.780993873183793
"13-CROS-6.6",2005-07-06,7.98,"1.High",0.988200667728858,0.011799323131863,9.13927916487096e-09
"13-CROS_T2-0.4",2011-07-19,7.26,"2.Slight",0.999804630686697,0.000195369312395631,9.07688615376681e-13
"13-CROT-4.7",1998-09-09,4.46,"3.Low",0.140550002878793,0.500859354888101,0.358590642233106
"13-CROT-5.9",2001-07-17,4.93,"3.Low",0.00766876225350248,0.149427544279622,0.842903693466876
"13-CRUM-0.3",1998-09-29,7.21,"2.Slight",0.936334297591062,0.0636630243063584,2.67810257917794e-06
"13-CRUM-0.7",1995-09-13,6.65,"2.Slight",0.957922369232154,0.0420761612468427,1.46952100348944e-06
"13-CRUM-1.2",1995-09-13,7.7,"1.High",0.968875830268798,0.0311234918088216,6.77922380247722e-07
"13-CRUM-1.5",1995-09-13,6.32,"2.Slight",0.91718897422216,0.0828031297246654,7.89605317443068e-06
"13-DAVE-0.5",2005-07-06,4.33,"3.Low",0.173452708205023,0.437929572104085,0.388617719690892
"13-DAVE-1.6",2002-08-29,3.59,"3.Low",0.0135378241896433,0.127691916760216,0.858770259050141
"13-DAVE_E-0.1",2002-08-29,3.62,"3.Low",0.00512220302764622,0.301205904560043,0.693671892412311
"13-DIAN-0.3",2008-07-16,8.11,"1.High",0.994188125035757,0.00581187496424308,0
"13-DOUB-0.1",2007-09-12,5.46,"2.Slight",0.680623499480238,0.31914975241576,0.000226748104002726
"13-DOVE-1",2002-09-19,5.3,"2.Slight",0.430975656007185,0.558681218305305,0.0103431256875102
"13-DRAK-0.1",2007-09-13,7.52,"1.High",0.889312722916248,0.110685964183855,1.31289989701222e-06
"13-DWAA-0.7",2002-09-10,4.78,"3.Low",0.0910609116266671,0.653638209388928,0.255300878984405
"13-DWAR-5.5",2012-09-08,7.3,"2.Slight",0.687558105913182,0.312337313304699,0.000104580782119801
"13-EBCR-12.6",2001-07-17,6.22,"2.Slight",0.422284166650434,0.536601893585396,0.0411139397641696
"13-EBCR_T13-0.3",2011-07-19,6.79,"2.Slight",0.855692908968247,0.144305500157808,1.59087394501696e-06
"13-EBCR_T17-1.2",2005-07-06,4.34,"3.Low",0.00658397902579566,0.0594803176724935,0.933935703301711
"13-EIGT-0.6",2007-09-13,8.96,"1.High",0.950878665646897,0.0491207834038031,5.50949299926111e-07
"13-ESOP-16.1",2012-09-11,4.94,"3.Low",0.0338085043293339,0.173996880163796,0.79219461550687
"13-ESOP-17.3",1993-08-26,5.63,"2.Slight",0.373767901343899,0.604831754554436,0.0214003441016655
"13-ESOP-19.8",1996-07-30,4.81,"3.Low",0.881703335213504,0.118273549354946,2.31154315503639e-05
"13-ESOP-21.7",1993-08-26,5.1,"2.Slight",0.464305020116378,0.529870600230873,0.00582437965274918
"13-ESOP-4.4",2012-09-13,3.77,"3.Low",0.185127968184926,0.299075103056003,0.515796928759072
"13-ESOP-7.5",1997-09-18,4.35,"3.Low",0.0702150370326212,0.426950905427726,0.502834057539652
"13-ESOP-8.9",1993-08-26,2.78,"3.Low",0.000339112472119059,0.0172976465724314,0.98236324095545
"13-FABG-2.3",2007-09-11,5.67,"2.Slight",0.696176376900681,0.303056003790082,0.000767619309237048
"13-FDRY-0.4",2002-09-10,5.83,"2.Slight",0.97509339815301,0.0249061094927157,4.92354274244218e-07
"13-FEUR-4.7",2007-09-13,3.73,"3.Low",0.179213808914154,0.74595627055337,0.0748299205324761
"13-FISH-1.6",2008-08-20,5.97,"2.Slight",0.3443705447644,0.62280914658103,0.0328203086545701
"13-FISH-16.3",2007-09-13,7.32,"2.Slight",0.753329195671947,0.246107142189895,0.000563662138158297
"13-FISH-29.8",2007-09-13,6.06,"2.Slight",0.0676599880459222,0.236397339106422,0.695942672847656
"13-FISH-6.7",1999-07-14,5.19,"2.Slight",0.48331650086969,0.433285778457683,0.0833977206726275
"13-FISH_T22-0.2",1991-08-29,7.13,"2.Slight",0.806366808681039,0.193576505945794,5.66853731667816e-05
"13-FITT-0.3",2007-09-11,7.47,"2.Slight",0.805545623181933,0.194449348643832,5.02817423481373e-06
"13-FKIL-0.8",2007-09-12,3.73,"3.Low",0.00150163239596947,0.0390029354566874,0.959495432147343
"13-FKIL-3",1999-07-14,4.62,"3.Low",0.0883303091625299,0.360280838304626,0.551388852532844
"13-FKIL-5.6",1997-09-04,6.31,"2.Slight",0.109322838901687,0.736341200016241,0.154335961082073
"13-FKIL-8.2",1997-09-04,6.88,"2.Slight",0.76777503252185,0.232202400032326,2.2567445824034e-05
"13-FOXH-0.1",2010-08-17,8.82,"1.High",0.999771244543972,0.000228755456027972,0
"13-FURN-1.6",2002-09-10,5.53,"2.Slight",0.179883787808617,0.631607855574006,0.188508356617377
"13-GEDY-0.4",2000-07-11,6.4,"2.Slight",0.547848861118288,0.447821722922816,0.00432941595889601
"13-GIDN-4.9",2013-07-17,6.71,"2.Slight",0.852492466583611,0.147433062748309,7.44706680792684e-05
"13-GIDN-5.2",2012-09-24,5.98,"2.Slight",0.761578429482825,0.237347349874968,0.00107422064220704
"13-GILD-0.8",1987-07-09,4.49,"3.Low",0.337339666913306,0.39083272523429,0.271827607852404
"13-GILD-1.1",1987-07-09,3.13,"3.Low",0.0381567475998073,0.207378328871165,0.754464923529027
"13-GILD-1.6",1987-07-09,3.37,"3.Low",0.00162068019554398,0.0431455558355996,0.955233763968857
"13-GILD-2.3",1987-07-09,4.3,"3.Low",0.00291742638158742,0.0904217764223625,0.90666079719605
"13-GIPS-0.3",2000-07-05,7.83,"1.High",0.865794385902654,0.134179949302092,2.56647952537196e-05
"13-GRAP-0.7",2007-09-11,7.41,"2.Slight",0.779460277122196,0.22033267270184,0.000207050175963672
"13-GRSP-1.2",2002-09-11,5.37,"2.Slight",0.0547798452230138,0.893157990847581,0.0520621639294047
"13-GUNK-0.4",2007-09-13,7.86,"1.High",0.899071231453447,0.100921724753617,7.04379293585115e-06
"13-GUNK-12.8",2007-08-28,6.98,"2.Slight",0.814310793174855,0.185624838190796,6.43686343488897e-05
"13-GUNK-20.8",2007-08-28,6.91,"2.Slight",0.89468163599694,0.105312382493118,5.98150994255009e-06
"13-GUNK-30.2",2007-08-28,7.49,"2.Slight",0.992537108108187,0.00746289178195599,1.09857347898597e-10
"13-HAVI-2.3",2012-09-13,7.19,"2.Slight",0.92274919559879,0.0772437285715497,7.07582966023478e-06
"13-HIGH-0.3",2002-09-11,5.94,"2.Slight",0.464192715495245,0.489456300416443,0.0463509840883114
"13-HLKS-1",2008-08-20,5.06,"2.Slight",0.0357422277649619,0.248631439975223,0.715626332259815
"13-HLKS-1.6",2003-07-31,4.85,"3.Low",0.548928206786031,0.401048963904119,0.0500228293098497
"13-HOLY-0.1",2008-08-20,5.7,"2.Slight",0.718678232643705,0.277892414806379,0.00342935254991589
"13-HORS-3.8",2000-07-06,7.93,"1.High",0.991706863600457,0.00829312633653798,1.00630049376614e-08
"13-HUNT-1.9",2003-07-31,5.11,"2.Slight",0.0575388320362072,0.449030156905362,0.49343101105843
"13-HUNT-4.8",2005-07-07,5.89,"2.Slight",0.548928206786031,0.401048963904119,0.0500228293098497
"13-IDLE-0.8",2012-09-12,7.01,"2.Slight",0.988321087061981,0.0116789129380195,0
"13-JCKS-1.6",2002-09-11,7.21,"2.Slight",0.885264020644364,0.114714602715513,2.13766401231294e-05
"13-JOEC-0.5",2007-09-12,4.93,"3.Low",0.499033265321727,0.459347763138316,0.0416189715399575
"13-KIND-0.2",2012-09-13,6.57,"2.Slight",0.689299855797133,0.307992680769057,0.00270746343381014
"13-KIND-12.1",2012-09-11,7.37,"2.Slight",0.745803178012583,0.252928028228377,0.00126879375904092
"13-KIND-17.7",2000-08-03,7.83,"1.High",0.993245378923022,0.00675461118922342,9.88775437537666e-09
"13-KIND-24.4",2012-09-13,7.33,"2.Slight",0.927412579879632,0.0725848485846631,2.57153570492427e-06
"13-KIND-3.5",2000-08-03,8.42,"1.High",0.973258943034193,0.0267409507611281,1.06204678637469e-07
"13-KIND-32.7",2000-08-03,9.09,"1.High",0.986984070386359,0.013015913105603,1.65080374915897e-08
"13-KIND-39.4",2007-09-17,8.05,"1.High",0.999500611177559,0.000499388814298235,8.14285424116914e-12
"13-KIND-8.8",2000-08-03,8.03,"1.High",0.988867523764379,0.0111324665033269,9.73229407567584e-09
"13-KISC-1.1",2007-09-12,6.72,"2.Slight",0.691540373982782,0.306039489505257,0.00242013651196033
"13-KISC-1.9",2001-07-19,7.31,"2.Slight",0.587050661334124,0.411536839243872,0.00141249942200316
"13-KISC-2.9",2001-07-19,4.79,"3.Low",0.0381567475998073,0.207378328871165,0.754464923529027
"13-KISC-5",2003-07-31,6.04,"2.Slight",0.777940179713439,0.217919392394059,0.00414042789250127
"13-KISC_T10-0.4",2005-07-07,2.46,"3.Low",0.00190808796914213,0.0161396378188297,0.981952274212028
"13-KISC_T8-0.6",2005-07-07,1.54,"3.Low",3.07772362972092e-06,0.000329336493811524,0.999667585782559
"13-KLEN-0.4",2002-09-19,6.03,"2.Slight",0.769223082394559,0.230435754052451,0.000341163552990026
"13-KLIN-0.1",2008-07-16,7.54,"1.High",0.811758047395056,0.188222178044952,1.97745599919564e-05
"13-KRIP-4.3",2002-09-11,6.04,"2.Slight",0.289553524851497,0.585693628335056,0.124752846813447
"13-KROM-1.1",2013-07-15,4.47,"3.Low",0.00862022765068416,0.147640691421565,0.843739080927751
"13-KROM-1.7",1991-07-18,5.09,"2.Slight",0.00271363526151966,0.0840469071532562,0.913239457585224
"13-KROM-2.1",1999-09-28,4.72,"3.Low",0.317055188535267,0.559594398962956,0.123350412501778
"13-KROM-2.6",1987-07-16,4.04,"3.Low",0.0225889340477187,0.20885949591814,0.768551570034142
"13-KRUM-1",2012-09-12,3.36,"3.Low",0.00133824448342753,0.0457691389800383,0.952892616536534
"13-KRUM-2.5",2007-09-12,2.97,"3.Low",0.0378932778538463,0.171419264491573,0.790687457654581
"13-LAND-0.2",2002-09-12,4.9,"3.Low",0.296380494993163,0.645181145354496,0.0584383596523417
"13-LAND-3.9",2008-07-18,5.71,"2.Slight",0.662297351723047,0.331219136704938,0.00648351157201452
"13-LAND-5.5",1992-09-21,8.08,"1.High",0.994114469934482,0.00588552995623186,1.09286185714791e-10
"13-LATT-1.3",2002-09-12,6.15,"2.Slight",0.215453924544929,0.702200753477826,0.082345321977245
"13-LBEA-0.3",2012-09-13,7.97,"1.High",0.954048223264103,0.0459505816031599,1.19513273690411e-06
"13-LHUD-104.6",2012-09-27,2.45,"3.Low",0.0418865271248026,0.159285974288661,0.798827498586536
"13-LHUD-119.6",2012-09-27,1.99,"3.Low",0.0793916700832411,0.252919441740674,0.667688888176085
"13-LHUD-124.1",1992-09-23,5.38,"2.Slight",0.0872014582381649,0.321850755856963,0.590947785904872
"13-LHUD-133.4",2012-09-27,7.69,"1.High",0.0989430699448951,0.204150918113109,0.696906011941996
"13-LHUD-67.3",1991-09-03,5.7,"2.Slight",0.0793916700832411,0.252919441740674,0.667688888176085
"13-LHUD-89.3",2012-09-27,1.92,"3.Low",0.0418865271248026,0.159285974288661,0.798827498586536
"13-LOCK-0.2",2000-07-11,6.09,"2.Slight",0.639230249245146,0.331731840347907,0.0290379104069462
"13-LONG-2",2012-09-13,7.6,"1.High",0.988486895645914,0.0115131043540859,0
"13-LONG-5.9",2012-09-13,7.98,"1.High",0.996086303494259,0.00391369650574086,0
"13-LRNC_63-133.4",2007-08-14,7.59,"1.High",0.695847134268129,0.247597416890792,0.0565554488410795
"13-LRNC_66-119.6",2007-08-14,5.24,"2.Slight",0.109067019178999,0.264262228906891,0.62667075191411
"13-LSAG_T1-0.1",2011-07-20,6.92,"2.Slight",0.967736916231826,0.0322630333469731,5.04212010400396e-08
"13-LWAP-3.5",2002-09-11,7.71,"1.High",0.976418975295499,0.0235809236414918,1.01063009316582e-07
"13-LWAP-7.2",2012-09-11,7.06,"2.Slight",0.950850297828191,0.0491493399399344,3.62231874525932e-07
"13-MANY-1.3",2002-09-09,6.14,"2.Slight",0.216444340428564,0.750260711275551,0.0332949482958852
"13-MARI-0.9",2002-09-11,5.97,"2.Slight",0.901974456462057,0.0977806790948633,0.000244864443079676
"13-MASO-0.2",2012-09-08,3.61,"3.Low",0.000643241955392538,0.0178189465138206,0.981537811530787
"13-MASO-2.8",2002-09-10,6.14,"2.Slight",0.637347390065291,0.362402241272913,0.000250368661796029
"13-MASO-3.5",2012-09-08,6.13,"2.Slight",0.0209299544935226,0.455142008640918,0.523928036865559
"13-MBCR-5.6",2000-07-07,6.96,"2.Slight",0.803696882799091,0.196258953314327,4.41638865819347e-05
"13-MBCR-9.3",1999-08-04,7.27,"2.Slight",0.718843266128592,0.281124267757924,3.24661134838845e-05
"13-MBCR_T2-0.6",2008-08-20,5.45,"2.Slight",0.278823962981699,0.591907804958472,0.129268232059829
"13-MDDY-0.8",2000-07-06,3.29,"3.Low",0.000406539892715326,0.0450080753511369,0.954585384756148
"13-MELZ-0.6",2007-09-12,6.48,"2.Slight",0.989125057896572,0.0108749209758866,2.11275416346825e-08
"13-MIBK-0.2",2007-09-11,7.41,"2.Slight",0.951735697288893,0.0482632119823988,1.09072870787238e-06
"13-MICH-3",2003-07-30,5.45,"2.Slight",0.454182968174964,0.545438146130929,0.000378885694107367
"13-MICH_T2-0.2",2005-07-06,4.02,"3.Low",0.0173083000557376,0.133578515589231,0.849113184355031
"13-MILL-0.6",2008-07-10,4.64,"3.Low",0.558900956987378,0.411965182198788,0.029133860813834
