"sample_id","bap","probability"
1192,8.28,0.132520057795681
1195,6.84,0.059124571342927
1201,4.59,0.603077877095729
1205,6.26,0.395715901005044
1208,6.06,0.279592383788261
1209,5.39,0.250385058159277
1211,7.77,0.0188487080949842
1212,7.65,0.0285551405883064
1213,8.76,0.0930820205725926
1218,5.44,0.527296731280745
1223,5.76,0.649378759968875
1225,6.86,0.207833566995379
1226,8.12,0.210896924493078
1227,8.32,0.0175656133600178
1228,8.21,0.0482243078394919
1231,8.5,0.163199666033409
1234,5.94,0.214085243981277
1235,7.82,0.0294409061223076
1236,7.16,0.195587129601571
1248,7.01,0.0151758485999457
1249,8.46,0.220783020126407
1251,8.7,0.08492584291604
1253,8.68,0.0832984853293892
1254,8.96,0.120847373932798
1261,7.7,0.302525604145888
1263,7,0.012872788430844
1264,8.79,0.00357750600113084
1266,8.7,0.0805014980898187
1267,4.15,0.616860974016393
1270,5.18,0.479527533184846
1272,2.68,0.188256600028862
1273,1.93,0
1274,7.11,0.24495043966758
1277,4.27,0
1583,7.5,0.256384431291461
1591,1.52,0.279401970532335
1593,8.31,0.0328341606000798
1594,7.94,0.325434468551676
1596,9.15,0.0507875512100533
1597,8.62,0.0302120305970746
1598,8.77,0.244089121098922
1599,7.57,0.165913309131698
1629,8.49,0.0271537641139005
1631,7.56,0.0079138287881184
1633,8.4,0.00684797834579932
1636,3.86,0.347195509870102
1638,5.82,0.524636123002662
1639,8.81,0.000520094261764417
1641,8.22,0.00647444462714173
1643,5.13,0.39266741407179
1644,6.77,0.382820114742687
1645,6.31,0.184641259814293
1648,4.61,0.601272137802247
1649,6.21,0.188205911723097
1650,7.63,0.0496899937571344
1653,6.07,0.576465382849659
1655,7.34,0.338362740017147
1657,6.97,0.18550992469027
1658,6.09,0.519210858244983
1677,7.39,0.0341367733348991
1687,7.73,0.122242399349508
1688,7.78,0.0601291745159056
1699,6.33,0.204838313875483
1702,8.53,0.030690266947631
1705,6.44,0.24900534826532
1706,4.01,0.546930561612507
1707,7.39,0.0508547463722785
1708,7.86,0.0181749257139273
1709,7.84,0.0423681501307352
1710,6.26,0.518853367965826
1711,4.04,0.617546634153679
1714,6.07,0.365451185725533
1717,5.41,0.559208068773136
1718,2.66,0
1722,4.91,0.604472649395002
1723,7.15,0.0252098173318895
1724,6.06,0.362614306437675
1727,8.31,0.0243647359296501
1730,6.44,0.672132064375567
1737,8.06,0.0190595002634423
1758,7.84,0.0572718886470622
1760,6.47,0.14282710251188
1805,8.51,0.18277107598463
1808,7.15,0.104330935485759
1809,7.83,0.237493972723119
1810,5.64,0.445171624424274
1811,5.36,0.510078734715001
1814,5.66,0.291545606630444
1819,7.13,0.152458182324371
1826,7.2,0.518045073174395
1833,6.53,0.469071194475634
1836,6.46,0.588732824710261
1839,4.69,0.141367151104626
1842,5.33,0.520430796776306
1844,8.36,0.0486647236374256
1845,8.45,0.118770088800799
1854,7.16,0.41481913185137
1860,7.63,0.113675413404369
1861,4.47,0.507701352046248
1862,6.56,0.141821978526169
1863,7.08,0.131036579103296
1864,6.33,0.0631567754903687
1872,6.96,0.592814700605158
1888,7.2,0.418068831125757
1890,5.4,0.41867298530752
1894,8.38,0.00713768834117859
1895,5.43,0.176534904735069
1897,3.9,0.272400062587168
1900,7.63,0.07727055726634
1901,5.91,0.476825257628878
1903,5.99,0.104626212132523
1904,6.29,0.511678923794233
1906,5.54,0.0907736169250267
1908,8.11,0.0185575305242131
1910,5.33,0.289770076662461
1918,5.4,0.245205143087461
1923,7.64,0.228344962525295
1924,7.13,0.0578045900080033
1925,7.92,0.0889051516784595
1926,7.59,0.0990290108428719
1930,8.89,0.24407381333367
1931,6.59,0.384659523752629
1932,5.9,0.227672433678416
1935,5.73,0.0741640789404361
1937,6.2,0.368117906440934
1939,4.66,0.494453353061539
1943,7.13,0.21417073033846
1946,7.25,0.219679882395004
1948,8.76,0.0229613266498115
1952,7.84,0.029462647223995
1953,8.14,0.185972230643094
1954,5.38,0.390595051143624
1955,6.53,0.437773064663128
1962,6.85,0.400127995658502
1963,8.44,0.0797740786852947
1965,6.71,0.282981792618866
1968,7.45,0.325433506056313
1980,8.62,0.0308987217700065
2035,6.64,0.604732933369011
2064,4.06,0.0932449621049104
2115,5.15,0.583396681330158
2116,5.63,0.511767998295798
2118,4.41,0.642267836208991
2120,5.35,0.581779989097084
2121,4.75,0.49818375468755
2129,6.6,0.422249794423462
2134,6.83,0.0851828350386878
2135,7.94,0.385649602636838
2136,6.82,0.136975590189595
2137,7.92,0.0177771927703498
2142,7.96,0.0601350657588664
2145,7.84,0.0143116528744131
2148,8.97,0.0088125623694861
2149,7.44,0.0933617757146276
2150,5.54,0.365723641390938
2167,4.93,0.516326133573843
2171,8.41,0.185219700501163
2175,9,0.00201238651888267
2177,7.59,0
2182,8.39,0.0103281354184477
2187,8.5,0.0375982238277517
2191,9.34,0.000768660327364608
2194,7.79,0.0814186855361985
2198,8.79,0.0601860468990676
2205,7.18,0.233591789348039
2206,6.99,0.194521590957082
2212,9.26,0.00183848285891346
2214,7.03,0.383620557563825
2225,6.59,0.0392109861761029
2228,7.82,0.0186392311347246
2229,7.34,0.166695800005798
2232,6.28,0.363978478854485
2238,4.22,0.510698649925826
2245,7.2,0.131481105508115
2251,5.98,0.630952324945994
2254,6.25,0.203073368217031
2257,6.81,0.102743881273623
2266,5.62,0.456867790395334
2267,6.7,0.413918241603044
2269,7.34,0.26076225664266
2273,5.43,0.37992276092547
2278,5.3,0.460314524651167
2300,5.69,0.406124349417758
2301,8.13,0.237769170038101
2306,8.19,0.364532773366463
2309,7.47,0.0239742567929982
2310,7.77,0.0128733532566655
2334,6.05,0.466046998021707
2346,5.87,0.419118508391488
2347,5.7,0.42765550238042
2356,8.72,0.128080163722967
2358,8.27,0.192822690126037
2363,6.33,0.527448793142226
2368,7.93,0.610472286685856
2370,5.47,0.422940508985146
2428,2.83,0.499927607249488
2429,6.35,0.399772165489464
2431,2.43,0.488604756850367
2433,6.97,0.245034649027914
2443,4.78,0.32625128394944
2448,3.35,0.767738776887942
2453,4.95,0.643246062488441
2487,3.23,0.298782404137546
2488,7,0.32106071296568
2489,8.92,0.00165916454577355
2490,8.44,0.042295612437784
2491,3.28,0.644320355790209
2495,6.85,0.099766598715321
2498,8,0.128259604937961
2503,7.06,0.344299764124787
2507,6.63,0.437975952901639
2508,7,0.280823417380505
2509,7.76,0.127083303936236
2514,4.35,0.371118029616284
2517,7.24,0.20318617733174
2518,4.9,0.346090695953211
2532,8.78,0.0955369292390534
2535,8.78,0.0201290586992823
2538,8.35,0.0379477604949501
2539,8.52,0.0270142197594144
2541,7.14,0.242877571772341
2542,7.94,0.428196227015207
2545,7.02,0.523158508914236
2554,7.6,0.0943815146598354
2560,8.14,0.268065806762269
2563,7.55,0.302582294635572
2581,6.03,0.43360508545712
2591,3.71,0.551663271040365
2594,8.15,0.431981599554628
2598,6.06,0.389017358710547
2599,4.34,0.0937124498924566
2607,7.89,0.085347778813359
2624,7.54,0.0518354648881913
2625,6.82,0.0522215067441847
2628,4.62,0.583668953759532
2632,9.01,0.011632570844354
2633,8.27,0.00855691874396301
2641,8.15,0.0482262882205595
2658,7.23,0.0267652137502184
2663,8,0.00954833424292328
2671,6.2,0.118543856652832
2687,1.94,0.571686798428456
2690,6.01,0.516626597213245
2693,5.41,0.378337382152677
2698,4.62,0.60444718318778
2703,4.15,0.525412863958326
2705,3.97,0.632660579154188
2708,3.27,0.500530183077653
2724,3.15,0.289912980485094
2735,4.79,0.550378175495378
2747,4.65,0.456844651433116
2754,6.77,0.0792238931079823
2756,7.74,0.211437056258098
2762,5.1,0.664680982073621
2771,8.77,0.212919146587382
2772,7.57,0.174957890739838
2803,8.87,0.00446956884830276
2805,8.72,0.0970063044626958
2811,8.69,0.00151617370416477
2815,6,1
2817,7.49,0.364472328470715
2852,5.42,0.390761158368033
2853,6.54,0.339969268440698
2856,6.56,0.348597021805536
2857,7.09,0.236758204528159
2859,6.57,0.266948766238141
2866,5.94,0.423888110233984
2868,6.13,0.465519575799451
2871,7.78,0.210890232333774
2894,2.83,0.570337096532606
2901,4.01,0.636496486768938
2902,8.66,0.0238487646713018
2933,7.78,0.0011024469206815
2948,8.6,0.0548436641584974
2950,6.83,0.528197436164716
2952,7.54,0.14505703242716
2954,7.51,0.314384274164281
2962,6,0.561393181639054
3000,7.17,0.183744290174548
3003,7.26,0.125242448812109
3005,7.51,0.18837198564023
3027,7.35,0.211122205058586
3040,7.93,0.160930265311304
3050,2.79,0.2957345292318
3051,2.38,0.113475029887056
3068,7.07,0.0367433908401826
3077,6.04,0.325130459885327
3078,5.79,0.200486768580662
3083,7.12,0.279180549892136
3084,8.11,0.0626524175438296
3085,8.41,0.111981471556547
3087,7.76,0.285862020586853
3093,6.87,0.137713033441752
3095,7.92,0.0771407434628
3096,7.58,0.0820182824740627
3101,7.86,0.192958881221376
3102,5.71,0.378674973689418
3113,8.09,0.0854879161118129
3114,8.89,0.150878114747478
3119,6.26,0.498409858024683
3126,6.75,0.125270649469942
3127,6.41,0.525335558294455
3133,7.41,0.136700182812527
3146,8.72,0.128290023373106
3163,7.93,0.18432747221784
3171,7.22,0.201553172886759
3175,8.96,0.0188177277962454
3179,6.34,0.29432315980681
3180,8.86,0.0174630317094443
3181,7.37,0.156873734731657
3182,5.38,0.37336801587685
3248,5.37,0.470307717380313
3249,5.94,0.604520277510171
3250,5.19,0.465621747334985
3264,6.46,0.100723307350602
3267,5.07,0.468484494096661
3273,5.72,0.542632741733012
3274,6.1,0.406623679241387
3277,7.24,0.565518488560791
3280,5.68,0.479459094395562
3286,7.93,0.00801810789137057
3295,6.69,0.296857801760132
3308,7.38,0.035990173877009
3310,7.02,0.121559031486495
3312,7.39,0.374027392400136
3321,7.08,0.0528303054082478
3323,5.23,0.684798498345912
3324,5.39,0.287737143115925
3331,7.99,0.110038202194646
3332,6.46,0.447587704574681
3337,4.2,0.535312131999454
3343,6.6,0.397247108735468
3345,5.78,0.723580609935684
3346,5.39,0.371575222656886
3353,3.56,0.444245469734542
3356,7.56,0.326279219130637
3358,6.37,0.412642917517067
3359,6.1,0.256252213361628
3373,5.34,0.566336882046762
3376,7.23,0.16758994119866
3387,7.85,0.201802394128899
3413,8.15,0.133127733176659
3414,7.46,0.164906905496718
3420,5.82,0.392282349577476
3431,6.17,0.62158545145328
3432,4.21,0.333817286487731
3436,7.02,0.486566967623416
3447,6.37,0.285395362955902
3448,6.47,0.494796731401489
3456,6.89,0.353598934294969
3457,6.79,0.253219617683413
3459,6.35,0.429408067933483
3460,5.52,0.587350373791301
3463,2.2,0.527130297253544
3487,7.91,0.129260403165341
3491,7.14,0.365836524113079
3586,7.45,0.0620900513718533
3587,9.07,0.0333098783010871
3589,7.49,0.00957608533923761
3597,7.98,0.0147808757361872
3657,5.13,0.728991858013092
3668,7.59,0.281616958042527
3670,5.9,0.213563249725488
3675,7.63,0.204354320713545
3753,8.44,0.0400928884772741
3772,9.21,0.0249564523702061
3786,8.52,0.0099622275855919
3801,8.82,0.00790939148873976
3803,7.24,0.216477458012931
3819,5.88,0.304396807919865
3822,4.95,0.318594382461965
3824,5.93,0.335284583019579
3826,3.4,0.44776123355562
3910,8.45,0.00237552878106111
3912,8.41,0.0157554627998645
3939,8.61,0.0453889791179951
3941,7.91,0.0123790281687023
3942,7.88,0.121745846218992
3943,7.75,0.152598263822271
3946,5.39,0.330745674661134
3947,3.32,0.336833996570528
3951,8.12,0.151173729335879
3952,8.32,0.202475943621798
3966,2.13,0.474829716920703
3969,6.7,0.475044634899802
3970,4.86,0.600346828972307
3975,7.37,0.226719892305412
3980,3.83,0.552358824391582
3983,7.26,0.0862627477383268
3985,8.67,0.0769342517053315
3987,8.58,0.0359936811450008
3989,7.88,0.124169958597428
3990,6.33,0.346730589234632
3994,8.21,0.0279353485728049
3998,5.75,0.425954411228277
4103,6.88,0.163562152988413
4104,6.76,0.0529390503559133
4116,3.73,0.56252945528983
4125,7.97,0.0196567547196574
4126,5.41,0.500111900805305
4127,3.06,0.463902856765276
4128,5.61,0.198048540446048
4150,7.02,0.235264296596135
4161,8.68,0.15291244872905
4356,7.8,0.034755870647862
4357,4.71,0.640737496518163
4362,7.74,0.103960157693949
4365,2.22,0.489492497931621
4503,6.14,0.5393471316747
4504,6.83,0.465568827389903
4505,6.44,0.495411226763296
4506,7.24,0.592579292994689
4507,7.03,0.56182216116639
4508,7.45,0.4103044766418
4510,6.56,0.682136823304292
4511,6.57,0.436683163946914
4574,4.24,0.469669704390085
4579,6.75,0.27794356258074
4589,9.26,0.00242303204090165
4603,9.56,0
4701,2.25,0.568549797522792
4702,4.67,0.49944979561314
4842,3.83,0.438198894729243
4845,7.78,0.0665653239388326
4850,8.44,0.0110447920156052
4853,9.25,0.00835905922953589
4854,8.24,0.0104719134897231
4857,8.72,0.0836784191744681
4858,7.9,0.0950806057247868
4873,3.34,0.316567532250258
4874,5.11,0.536813125511727
4894,8.64,0.209085270732053
4897,7.37,0.196115915451075
5000,5.81,0.0578948195000508
5008,4.64,0.617677913690884
5022,7.94,0.018902365275545
5023,3.45,0.512316412603155
5024,3.4,0.134777424418181
5027,6.56,0.0812823663795319
6695,8.35,0.163208228696781
6696,7.59,0.146768268691422
6791,7.46,0.30708317752913
6793,7.06,0.173630033278724
6794,7.65,0.0285068468407788
6797,7.72,0.19047077020571
6798,5.32,0.379142089263334
6799,6.85,0.198623623970752
6800,7.55,0.321844463454366
6804,6.61,0.128295100383803
6805,4.81,0.426815519890058
6807,5.69,0.0185142294532983
6808,8.78,0.0888123774196244
6809,8.28,0.102715539697782
6813,7.65,0.272614309329373
6815,7.53,0.0230895466559359
6816,4.11,0.524318774672244
6817,7.31,0.460721026901812
6818,8.02,0.116602447178177
6820,5.89,0.298511097671692
6825,5.86,0.499472851339665
6827,1.88,0.543333237261519
6828,6.68,0.311053858801868
6829,5.19,0.125372694466784
6834,6.97,0.416607996766881
6836,4.67,0.618970294473906
6850,6.27,0.316560567254451
6855,8.93,0.000762863036282597
6857,7.97,0.0272058593357918
6858,6.74,0.0794365847478794
6859,5.44,0.237660985446328
6860,5.4,0.6187097222839
6864,6.58,0.321470138947176
6869,8.04,0.0294817236322599
6870,4.88,0.291740332175651
6871,1.66,0.211145500707512
6872,4.36,0.33681565928624
6874,4.87,0.426389552354928
6875,6.26,0.376285220613941
6878,5.57,0.381469042161714
6882,7.44,0.00540652651376821
6883,7.62,0.170732897031479
6884,8.05,0.0133591816959348
6885,4.4,0.527283919470218
6888,7.75,0.0359554964100314
6891,5.01,0.589454145975321
6894,6.74,0.354129028510897
6896,8.66,0.0942679466130513
6903,5.61,0.601270170151447
6904,5.59,0.624508353400114
6907,4.95,0.528477160125717
6908,6.98,0.248107412685677
6913,6.9,0.0934756469342738
6918,6.18,0.525022792070289
6921,4.11,0.498338142390289
6922,5.3,0.497794555965092
6924,7.16,0.15981281654615
6925,6.79,0.0341311793313038
6927,8.14,0.126763923019629
6930,6.77,0.446027351062984
6932,8.41,0.0336366073662626
6933,8.52,0.00407152745235892
6935,5.48,0.42482376901404
6936,7.52,0.0298024215030682
6938,5.29,0.576846888664861
6940,7.16,0.198834731381203
6942,6.7,0.298512878584219
6943,8.29,0.071430866133641
6947,5.92,0.355728741045396
6950,3.99,0.374316281942601
6953,6.24,0.366673066601294
6955,6.8,0.159627246956541
6956,6.82,0.109773843779411
7013,9.4,0.00228736260442899
7021,7.97,0.015933468135032
7022,8.06,0.21033286852105
7031,8.17,0.000321488775494907
7037,6.31,0.448783781798881
7041,5.23,0.093187215245062
7043,8.84,0.0028858161527129
7045,8.31,0.00346474521307888
7047,4.8,0.613538584490988
7051,8.51,0.00431895712746897
7055,7.05,0.136297275254968
7057,4.4,0.422333312077648
7058,2.69,0
7060,8.12,0.00905603167417089
7064,7.23,0.0280356939365404
7066,6.85,0.0524351090280662
7069,8.85,0.00126551867637499
7070,7.46,0.0773580794557573
7073,8.96,0.000441579825552553
7074,7.88,0.00427520790757134
7081,8.68,0.0232618879662814
7084,8.28,0.00613884127568114
7085,5.76,0.0392924347364755
7086,6.86,1
7087,9.52,0.00110479901903105
7094,4.83,0.0488536512025363
7099,7.08,0.0223507244368537
7100,4.55,0.0561500262418228
7102,7.29,0.0282452686411304
7104,9.25,0.00107683649910771
7107,7.95,0.0609939748950806
7111,7.97,0.0156079260226999
7112,8.01,0.022780368977219
7113,7.63,0.0373211955497698
7114,6.72,0.142787511067193
7118,4.9,0.493545432106278
7120,4.94,0.485334903525296
7123,8.55,0.0985276898054179
7125,7.91,0.0899144656651081
7126,8.01,0.00739808441565152
7127,8.78,0.195680568244576
7129,8.08,0.241714931913077
7130,8.92,0.0348388197646839
7134,7.35,0.267507691881289
7138,8.77,0.0315120288903436
7139,8.14,0.153616021770848
7144,7.18,0.277025260501963
7147,8.38,0.0593594323528444
7148,7.27,0.229658821114876
7149,8.18,0.135264356130716
7151,5.98,0.133297845686088
7154,8.53,0.172428419494547
7158,7.52,0.327436460176092
7159,6.2,0.258783526679222
7161,7.95,0.0844131544544886
7162,5.82,0.56142535902474
7163,7.86,0.139971612324755
7164,7.04,0.248501878311698
7165,8.07,0.0800923495430804
7166,8.56,0.0820729352927335
7167,7.79,0.197302751527714
7170,5.86,0.538469901606554
7172,6.12,0.410451296873797
7174,6.29,0.410020969363183
7175,7.88,0.070203860833865
7176,6.85,0.362711342002874
7178,6.77,0.29459364613794
7181,7.32,0.422997066324766
7183,7.34,0.0732358334475477
7184,7.56,0.151600723840819
7185,6.4,0.128759398470788
7186,7.31,0.145829251521948
7189,5.1,0.598192640388112
7191,8.09,0.190730579566784
7193,9,0.0312231379428103
7194,8.2,0.00392037946950621
7196,8.75,0.0535683775589131
7197,7.04,0.0795850404982658
7201,7.91,0.236371553615202
7202,6.56,0.225700520196881
7204,8.89,0.0147256702090119
7206,5.81,0.548988801818064
7208,5.9,0.327273426499883
7209,7.17,0.216895213143075
7212,8.1,0.0194284545113087
7213,7.3,0.114146445958167
7214,5.15,0.354694257238503
7218,5.79,1
7220,6.02,0.0768948163544452
7224,8.27,0.0917921766884308
7229,7.51,0.0397889634907625
7233,2.76,0.265906244607817
7234,3.31,0.447557645295833
7236,6.82,0.181617306874044
7238,7.78,0.0172976270252788
7414,8.21,0.190380263080896
7534,5.67,0.546856083107905
7538,5.9,0.56173636220329
7593,7.5,0.520120784113537
7596,6.61,0.519766304500349
7664,6.58,0.63770064595551
7668,8.68,0.0940069825812386
7669,6.86,0.170777870409267
7671,8.17,0.00380796488702978
7672,7.87,0.180120274661307
7674,7.7,0.117881314195336
7680,8.57,0.113787093883325
7690,7.36,0.178196712604978
7692,7.81,0.200650982295795
7739,7.72,0.21702768667541
7740,5.42,0.421179669331579
7759,8.37,0.231079122817708
7761,8.08,0.00136205141060711
7762,8.42,0.0247666719722973
7766,8.27,0.0532763525733439
7768,8.77,0.0432746152033093
7770,4.03,0.364279251701678
7821,4.12,0.602488980458081
7823,4.09,0.416705158171162
7824,3.67,0.337597788798102
7825,0.48,0.567969982038292
