"sample_id","bap","probability"
1655,7.34,0.307063437635047
1657,6.97,0.168626155009757
1658,6.09,0.548934791007098
1677,7.39,0.0307763230600368
1687,7.73,0.113411223939047
1688,7.78,0.0525239484033669
1699,6.33,0.191340883502615
1702,8.53,0.0276593775662068
1705,6.44,0.236985107543903
1706,4.01,0.529050436010401
1707,7.39,0.0459268204573371
1708,7.86,0.0254011548682989
1709,7.84,0.0372376605310113
1710,6.26,0.528509066390766
1711,4.04,0.586496089263865
1714,6.07,0.346953781360668
1717,5.41,0.538163699628969
1718,2.66,0.388445170896182
1722,4.91,0.570021807724184
1723,7.15,0.0221998187862937
1724,6.06,0.343207801060167
1727,8.31,0.0211811051085785
1730,6.44,0.587776158968287
1737,8.06,0.0588795721950487
1758,7.84,0.0500088271330742
1760,6.47,0.153930881121395
1805,8.51,0.236253471131681
1808,7.15,0.0966512583513112
1809,7.83,0.216251351124955
1810,5.64,0.357647391722161
1811,5.36,0.484389883034354
1814,5.66,0.268619077243839
1819,7.13,0.23488339913152
1826,7.2,0.483318209012256
1833,6.53,0.505053535651496
1836,6.46,0.562576843878191
1839,4.69,0.12885915103576
1842,5.33,0.504103063824396
1844,8.36,0.0448772653316592
1845,8.45,0.125284473967934
1854,7.16,0.38573941715862
1860,7.63,0.296867272040644
1861,4.47,0.475309850847774
1862,6.56,0.179212837467676
1863,7.08,0.116008076600164
1864,6.33,0.0825098538342064
1872,6.96,0.496578336357993
1888,7.2,0.388912709236311
1890,5.4,0.399176359903892
1894,8.38,0.00619075532115057
1895,5.43,0.160602308702837
1897,3.9,0.256881873964481
1900,7.63,0.106582499331801
1901,5.91,0.45509918009909
1903,5.99,0.0950093008763211
1904,6.29,0.484909952804031
1906,5.54,0.256628365057252
1908,8.11,0.0212392424295585
1910,5.33,0.267777050469743
1918,5.4,0.235863826263326
1923,7.64,0.209637897217303
1924,7.13,0.0403768186578736
1925,7.92,0.0786801945308002
1926,7.59,0.0887301747494271
1930,8.89,0.219353705947537
1931,6.59,0.352337377752383
1932,5.9,0.213073571877647
1935,5.73,0.0659687957218041
1937,6.2,0.34040760177596
1939,4.66,0.483646522420656
1943,7.13,0.200719470462614
1946,7.25,0.199613515467917
1948,8.76,0.0265373799509069
1952,7.84,0.0264896091136947
1953,8.14,0.174067205776477
1954,5.38,0.371570211913497
1955,6.53,0.41025641025641
1962,6.85,0.369449158535342
1963,8.44,0.0913708261715771
1965,6.71,0.167444537017011
1968,7.45,0.307978527007856
1980,8.62,0.0339392454527864
2035,6.64,0.570021807724184
2064,4.06,0.361081211735465
2115,5.15,0.555515664992884
2116,5.63,0.491602254874855
2118,4.41,0.622512080460032
2120,5.35,0.555515664992884
2121,4.75,0.517566482369388
2129,6.6,0.460915760380302
2134,6.83,0.0746605070355502
2135,7.94,0.352305280576706
2136,6.82,0.101809696643846
2137,7.92,0.0154407039555079
2142,7.96,0.0411547737361501
2145,7.84,0.0128767842138418
2148,8.97,0.00767799656672892
2149,7.44,0.108830269938547
2150,5.54,0.342226476383142
2167,4.93,0.483925273088684
2171,8.41,0.24246049537143
2175,9,0.00175175627026881
2177,7.59,0.0107046727743867
2182,8.39,0.0091602397043637
2187,8.5,0.0328806111341429
2191,9.34,0.000680997125711599
2194,7.79,0.0947447013097683
2198,8.79,0.0555542741708786
2205,7.18,0.271749803808842
2206,6.99,0.177315212682047
2212,9.26,0.00245100602318835
2214,7.03,0.363731381482086
2225,6.59,0.0351788243331986
2228,7.82,0.0605024270369858
2229,7.34,0.150535530792156
2232,6.28,0.40324962419737
2238,4.22,0.497915155402499
2245,7.2,0.118701605766562
2251,5.98,0.602316277320683
2254,6.25,0.182771700190856
2257,6.81,0.112917112930631
2266,5.62,0.426991235187059
2267,6.7,0.380658439999
2269,7.34,0.319985426442383
2273,5.43,0.361826695354061
2278,5.3,0.433273946273615
2300,5.69,0.377261203345289
2301,8.13,0.219646039283707
2306,8.19,0.345079181869685
2309,7.47,0.0212964760107857
2310,7.77,0.0116947015243496
2334,6.05,0.43605209821796
2346,5.87,0.44290180375087
2347,5.7,0.406990762677368
2356,8.72,0.109483046908039
2358,8.27,0.174660445867579
2363,6.33,0.498262110968918
2368,7.93,0.576966855356346
2370,5.47,0.394706481388333
2428,2.83,0.482662004224002
2429,6.35,0.368909043025385
2431,2.43,0.472748308746106
2433,6.97,0.226522308284927
2443,4.78,0.294899186918888
2448,3.35,0.49335955306108
2453,4.95,0.623512662112559
2487,3.23,0.289032706970915
2488,7,0.295237599258412
2489,8.92,0.00143799611169367
2490,8.44,0.0368575462189877
2491,3.28,0.631181248985768
2495,6.85,0.0879614014347566
2498,8,0.146306453905977
2503,7.06,0.209689464466797
2507,6.63,0.413866255865551
2508,7,0.252812886459561
2509,7.76,0.145632787024645
2514,4.35,0.355141715449332
2517,7.24,0.180970878947418
2518,4.9,0.325069494771141
2532,8.78,0.0855667723560647
2535,8.78,0.0179489152328132
2538,8.35,0.0316518261455564
2539,8.52,0.0224898697267653
2541,7.14,0.224479741743178
2542,7.94,0.399854458401111
2545,7.02,0.488436254406548
2554,7.6,0.0845206680713082
2560,8.14,0.24169268558674
2563,7.55,0.281342439323463
2581,6.03,0.398806015170864
2591,3.71,0.528904917531925
2594,8.15,0.336327500205545
2598,6.06,0.369015893194338
2599,4.34,0.132761260191548
2607,7.89,0.0748067420053881
2624,7.54,0.0461930345879898
2625,6.82,0.0473623244218872
2628,4.62,0.56470629658489
2632,9.01,0.0106948352545727
2633,8.27,0.00786514745906304
2641,8.15,0.0431369519354219
2658,7.23,0.024243587595372
2663,8,0.00875690444083387
2671,6.2,0.111328118543767
2687,1.94,0.568325158558557
2690,6.01,0.486341427111546
2693,5.41,0.348169175028285
2698,4.62,0.578575217949912
2703,4.15,0.50816149835194
2705,3.97,0.612694205919087
2708,3.27,0.472121408017877
2724,3.15,0.275898817228429
2735,4.79,0.5292671094362
2747,4.65,0.437131716373248
2754,6.77,0.069661378877139
2756,7.74,0.233558034083884
2762,5.1,0.645479767780817
2771,8.77,0.19399215837999
2772,7.57,0.163616230660442
2803,8.87,0.00396150245199529
2805,8.72,0.0872410494713238
2811,8.69,0.001343373654218
2815,6,0.117157354490597
2817,7.49,0.34693863979884
2852,5.42,0.371733163737829
2853,6.54,0.321164026463698
2856,6.56,0.32160826136285
2857,7.09,0.216999874600898
2859,6.57,0.246282593371336
2866,5.94,0.383985993408238
2868,6.13,0.445513284388205
2871,7.78,0.191429780361451
2894,2.83,0.551234091363989
2901,4.01,0.612694205919087
2902,8.66,0.0744397233329978
2933,7.78,0.000955418529583374
2948,8.6,0.0488906677408022
2950,6.83,0.497932696406104
2952,7.54,0.127231404460694
2954,7.51,0.296358808799199
2962,6,0.529050436010401
3000,7.17,0.163219242020397
3003,7.26,0.115542109873343
3005,7.51,0.172540783155982
3027,7.35,0.197313456808313
3040,7.93,0.149781085852784
3050,2.79,0.281550536026666
3051,2.38,0.110753242008866
3068,7.07,0.0338507275767425
3077,6.04,0.372439776095589
3078,5.79,0.188717451473273
3083,7.12,0.255458467910606
3084,8.11,0.0561304696027951
3085,8.41,0.100485838545968
3087,7.76,0.26968097544903
3093,6.87,0.124868098048849
3095,7.92,0.0721554255829799
3096,7.58,0.0743069636854738
3101,7.86,0.241820252288241
3102,5.71,0.425692607816214
3113,8.09,0.113072142237478
3114,8.89,0.188145608730793
3119,6.26,0.468158301597607
3126,6.75,0.146394102016615
3127,6.41,0.504108088124066
3133,7.41,0.123485531369044
3146,8.72,0.172970561421468
3163,7.93,0.21298452391379
3171,7.22,0.180113495734998
3175,8.96,0.0167060421491982
3179,6.34,0.329978013003289
3180,8.86,0.016131368955511
3181,7.37,0.142029767607698
3182,5.38,0.419671595433829
3248,5.37,0.319599497312645
3249,5.94,0.577028002730572
3250,5.19,0.306574956740968
3264,6.46,0.0902659209083072
3267,5.07,0.438461538461539
3273,5.72,0.51351890154942
3274,6.1,0.386289306854319
3277,7.24,0.530039890377339
3280,5.68,0.515464645214652
3286,7.93,0.0150189730518127
3295,6.69,0.284277745085885
3308,7.38,0.0313362891461379
3310,7.02,0.109201104741767
3312,7.39,0.352223338174578
3321,7.08,0.0503290153436589
3323,5.23,0.608826589124815
3324,5.39,0.264998078886268
3331,7.99,0.0987198815623179
3332,6.46,0.426677836368524
3337,4.2,0.505076142131979
3343,6.6,0.372915381676839
3345,5.78,0.645479767780817
3346,5.39,0.34692854185637
3353,3.56,0.429232313837151
3356,7.56,0.304101263767813
3358,6.37,0.392206495303621
3359,6.1,0.233846321698423
3373,5.34,0.539869766994651
3376,7.23,0.153737085805167
3387,7.85,0.185752627457434
3413,8.15,0.121245804565075
3414,7.46,0.153532636981676
3420,5.82,0.361649061032865
3431,6.17,0.577536126900873
3432,4.21,0.31468786410144
3436,7.02,0.456380200567097
3447,6.37,0.261336662098897
3448,6.47,0.464561364520152
3456,6.89,0.328466251355574
3457,6.79,0.234280797077036
3459,6.35,0.343591266835958
3460,5.52,0.5666082959445
3463,2.2,0.521388397117885
3487,7.91,0.116667753573191
3491,7.14,0.333275967582936
3586,7.45,0.0535338417306025
3587,9.07,0.0231838442703106
3589,7.49,0.00837851236781824
3597,7.98,0.0583563967480433
3657,5.13,0.657658567925259
3668,7.59,0.26046410002414
3670,5.9,0.193916752476488
3675,7.63,0.185355319699755
3753,8.44,0.0369466465781286
3772,9.21,0.0221714583026879
3786,8.52,0.00915789562039044
3801,8.82,0.0264909075838839
3803,7.24,0.197313456808313
3819,5.88,0.236798776960209
3822,4.95,0.355948257220864
3824,5.93,0.466647326447027
3826,3.4,0.499817886394344
3910,8.45,0.00334140151678405
3912,8.41,0.0140422275269155
3939,8.61,0.0522710995130715
3941,7.91,0.0217091811546079
3942,7.88,0.138525549660818
3943,7.75,0.111738103210284
3946,5.39,0.249788695987467
3947,3.32,0.275898817228429
3951,8.12,0.197235620489103
3952,8.32,0.226741516671472
3966,2.13,0.438572556680198
3969,6.7,0.458778632687395
3970,4.86,0.441430693102539
3975,7.37,0.170581439758816
3980,3.83,0.638359500982044
3983,7.26,0.0756180485666965
3985,8.67,0.0878109483598222
3987,8.58,0.0320174418534713
3989,7.88,0.109407654689538
3990,6.33,0.32960774576685
3994,8.21,0.0248263913272445
3998,5.75,0.399996615500783
4103,6.88,0.214312010877023
4104,6.76,0.0503159721083538
4116,3.73,0.472121408017877
4125,7.97,0.0275713032397285
4126,5.41,0.483925273088684
4127,3.06,0.450140676180943
4128,5.61,0.227072930737268
4150,7.02,0.213760531816409
4161,8.68,0.142224586335284
4356,7.8,0.0302565840357019
4357,4.71,0.621963743952959
4362,7.74,0.107621847623179
4365,2.22,0.482662004224002
4503,6.14,0.504687621620804
4504,6.83,0.436642345192428
4505,6.44,0.465172884582834
4506,7.24,0.493848227772253
4507,7.03,0.526294559925031
4508,7.45,0.376133568502758
4510,6.56,0.658475188637688
4511,6.57,0.35128923466863
4574,4.24,0.434195070538308
4579,6.75,0.258590050322174
4589,9.26,0.00776032542356185
4603,9.56,0.000665891804207899
4701,2.25,0.568325158558557
4702,4.67,0.472121408017877
4842,3.83,0.423234464416921
4845,7.78,0.0472566818304133
4850,8.44,0.0101061153257644
4853,9.25,0.011072406040577
4854,8.24,0.009125682815287
4857,8.72,0.0597233805372303
4858,7.9,0.0681040093265349
4873,3.34,0.300937372457465
4874,5.11,0.44738964021056
4894,8.64,0.153476779406954
4897,7.37,0.147832009499641
5000,5.81,0.0421676664913523
5008,4.64,0.53647850525718
5022,7.94,0.0172305960532737
5023,3.45,0.499179825498911
5024,3.4,0.124154274403918
5027,6.56,0.0762700135337208
6695,8.35,0.150182181530638
6696,7.59,0.10767026366732
6791,7.46,0.288821561002605
6793,7.06,0.198782491730126
6794,7.65,0.0262449472439709
6797,7.72,0.174317327207165
6798,5.32,0.369015893194338
6799,6.85,0.289138644341084
6800,7.55,0.304495092313841
6804,6.61,0.119085983016901
6805,4.81,0.399246275598521
6807,5.69,0.0939305673708278
6808,8.78,0.0772417590564812
6809,8.28,0.0951421390468758
6813,7.65,0.256089216079306
6815,7.53,0.0290106774823285
6816,4.11,0.5014268397577
6817,7.31,0.369449158535342
6818,8.02,0.083009243687837
6820,5.89,0.281611167137003
6825,5.86,0.46921917200062
6827,1.88,0.515000000000001
6828,6.68,0.355988066923638
6829,5.19,0.112676793825483
6834,6.97,0.383273404828801
6836,4.67,0.526983655159477
6850,6.27,0.243665433697487
6855,8.93,0.00454671826901143
6857,7.97,0.0248827079865719
6858,6.74,0.0729880043903382
6859,5.44,0.212682479559599
6860,5.4,0.59179110366562
6864,6.58,0.295628433629201
6869,8.04,0.0279355561326999
6870,4.88,0.267346861074348
6871,1.66,0.201827351268669
6872,4.36,0.313718916341394
6874,4.87,0.412883149112375
6875,6.26,0.44591887878221
6878,5.57,0.403786574184785
6882,7.44,0.00498957700792737
6883,7.62,0.179996538700664
6884,8.05,0.0426710409559476
6885,4.4,0.506061656872496
6888,7.75,0.0332614080146883
6891,5.01,0.561673937005061
6894,6.74,0.317593423402211
6896,8.66,0.0666240374607282
6903,5.61,0.58178017313945
6904,5.59,0.591402165413436
6907,4.95,0.505596643233815
6908,6.98,0.23259283325848
6913,6.9,0.0820207819026937
6918,6.18,0.499092574183282
6921,4.11,0.471593079984835
6922,5.3,0.468621519632298
6924,7.16,0.149391628639403
6925,6.79,0.0303542128990276
6927,8.14,0.145534607032344
6930,6.77,0.419740742429338
6932,8.41,0.0299126754583547
6933,8.52,0.00480413449841201
6935,5.48,0.473207377351198
6936,7.52,0.0276677995957202
6938,5.29,0.483181957317903
6940,7.16,0.184637582570222
6942,6.7,0.27632423806711
6943,8.29,0.0864149143964847
6947,5.92,0.328466251355574
6950,3.99,0.457203729491056
6953,6.24,0.348853044415834
6955,6.8,0.189339809965715
6956,6.82,0.0988640455879415
7013,9.4,0.00250347994088666
7021,7.97,0.0145381813771901
7022,8.06,0.18904017280477
7031,8.17,0.00182212931111963
7037,6.31,0.532430614994994
7041,5.23,0.066822244053447
7043,8.84,0.0025123501688331
7045,8.31,0.00648812330270295
7047,4.8,0.601344551906989
7051,8.51,0.00376072167054686
7055,7.05,0.122650229227134
7057,4.4,0.4081616763246
7058,2.69,0.348001590692009
7060,8.12,0.00789037014863443
7064,7.23,0.0252601313153132
7066,6.85,0.0671323321696651
7069,8.85,0.00644285413529254
7070,7.46,0.105584650007362
7073,8.96,0.000384311148397261
7074,7.88,0.00382128943241412
7081,8.68,0.0204173600396953
7084,8.28,0.0422157942542512
7085,5.76,0.125553235664447
7086,6.86,0.152110654686198
7087,9.52,0.00147324318496103
7094,4.83,0.0475986367850366
7099,7.08,0.0309842607051713
7100,4.55,0.0518117324697955
7102,7.29,0.017605730754521
7104,9.25,0.00202945594495847
7107,7.95,0.0546346038398868
7111,7.97,0.0143543796312998
7112,8.01,0.0311052403543461
7113,7.63,0.113177963948276
7114,6.72,0.128587365666556
7118,4.9,0.467894017425328
7120,4.94,0.505076142131979
7123,8.55,0.114305524319046
7125,7.91,0.0656423833246932
7126,8.01,0.00655932011514779
7127,8.78,0.177308267354848
7129,8.08,0.222630377007474
7130,8.92,0.0486434245556191
7134,7.35,0.251185251909544
7138,8.77,0.0291408184179964
7139,8.14,0.164762238244874
7144,7.18,0.250071839283976
7147,8.38,0.0536539719850849
7148,7.27,0.209640136552035
7149,8.18,0.119817830829363
7151,5.98,0.124856811445961
7154,8.53,0.156385612716214
7158,7.52,0.301328135382487
7159,6.2,0.235478939600886
7161,7.95,0.0783834239315496
7162,5.82,0.525892734774215
7163,7.86,0.126010340752839
7164,7.04,0.229807324557682
7165,8.07,0.0728391073038164
7166,8.56,0.0958688314503404
7167,7.79,0.179447455029039
7170,5.86,0.498168664123593
7172,6.12,0.400027672201217
7174,6.29,0.382078357229414
7175,7.88,0.160812306485844
7176,6.85,0.27630552462512
7178,6.77,0.27538306957796
7181,7.32,0.392739960035266
7183,7.34,0.0682615679901413
7184,7.56,0.174857459801046
7185,6.4,0.116209043188627
7186,7.31,0.12729973610394
7189,5.1,0.577603620695957
7191,8.09,0.168334915815384
7193,9,0.0265787178143289
7194,8.2,0.0125842548620806
7196,8.75,0.047943686700642
7197,7.04,0.0711486558834458
7201,7.91,0.215931755482858
7202,6.56,0.207534323546878
7204,8.89,0.0105610617013306
7206,5.81,0.51672801530789
7208,5.9,0.292752592455357
7209,7.17,0.197018985606264
7212,8.1,0.0679252181775152
7213,7.3,0.104546915457576
7214,5.15,0.330578275326591
7218,5.79,0.0921273085613099
7220,6.02,0.0693366031169938
7224,8.27,0.0821773120835907
7229,7.51,0.0628721330609488
7233,2.76,0.25628216088525
7234,3.31,0.436544953168361
7236,6.82,0.156073133370406
7238,7.78,0.0158741784993241
7414,8.21,0.16612091548419
7534,5.67,0.520207281070637
7538,5.9,0.540713561355002
7593,7.5,0.483396025996327
7596,6.61,0.491602254874855
7664,6.58,0.539338883638432
7668,8.68,0.0841816291951836
7669,6.86,0.124232790904868
7671,8.17,0.0134207646859186
7672,7.87,0.162913007181563
7674,7.7,0.109325956308223
7680,8.57,0.106196332256209
7690,7.36,0.201741744505214
7692,7.81,0.192573950088854
7739,7.72,0.202932043148142
7740,5.42,0.401646964183145
7759,8.37,0.21624688172134
7761,8.08,0.00122232261285833
7762,8.42,0.0215316810369448
7766,8.27,0.0481256663813333
7768,8.77,0.0398890666489435
7770,4.03,0.333335899084572
7821,4.12,0.590179183492713
