"sample_id","bap","probability"
3102,5.71,0.0005858306900968
3113,8.09,0
3114,8.89,0
3119,6.26,0.00582095866823826
3126,6.75,1.07281394363199e-06
3127,6.41,0.0149703447047226
3133,7.41,0
3146,8.72,6.51665297934487e-08
3163,7.93,3.56505229075296e-06
3171,7.22,1.8631747262221e-06
3175,8.96,0
3179,6.34,0.000213011771664683
3180,8.86,0
3181,7.37,0
3182,5.38,0.137746060377116
3248,5.37,0.00343381959946716
3249,5.94,0.0241238143634832
3250,5.19,0.00594506257186119
3264,6.46,1.01314041313055e-07
3267,5.07,0.0499999999999999
3273,5.72,0.248535878887247
3274,6.1,0.0111919015465384
3277,7.24,0.0446236599120446
3280,5.68,0.0670886847779692
3286,7.93,0
3295,6.69,2.67172182898323e-06
3308,7.38,0
3310,7.02,3.41025905795054e-07
3312,7.39,3.51383706082902e-05
3321,7.08,0
3323,5.23,0.105026664154725
3324,5.39,0.186917198051494
3331,7.99,3.75208220661272e-09
3332,6.46,0.000958093885804528
3337,4.2,0.134517766497462
3343,6.6,0.000210669292012956
3345,5.78,0.0657949267189315
3346,5.39,0.712940478335389
3353,3.56,0.0129513531763452
3356,7.56,1.85489685566809e-05
3358,6.37,0.000205095514056042
3359,6.1,1.0592314685588e-06
3373,5.34,0.00204446113680727
3376,7.23,0
3387,7.85,1.98234733420402e-06
3413,8.15,1.2103012811693e-08
3414,7.46,5.4972625555628e-09
3420,5.82,0.0119363047299247
3431,6.17,0.0105464469652326
3432,4.21,0.997970583537775
3436,7.02,0.0543817145462397
3447,6.37,3.68666894108566e-05
3448,6.47,0.00021961699418709
3456,6.89,0.00107818318713174
3457,6.79,0
3459,6.35,0
3460,5.52,0.000259482815177651
3463,2.2,0.643583278955589
3487,7.91,0
3491,7.14,0.113800047337639
3586,7.45,0
3587,9.07,0
3589,7.49,0
3597,7.98,0
3657,5.13,0.436259603483122
3668,7.59,0.00286824526090952
3670,5.9,0
3675,7.63,0
3753,8.44,0
3772,9.21,0
3786,8.52,0
3801,8.82,0
3803,7.24,4.29444340969349e-07
3819,5.88,4.0337141497512e-05
3822,4.95,0.00123783465826176
3824,5.93,0.000333977857515451
3826,3.4,0.944927054602299
3910,8.45,0
3912,8.41,0
3939,8.61,0
3941,7.91,0
3942,7.88,1.17336007485241e-06
3943,7.75,0
3946,5.39,0
3947,3.32,0.987228859185003
3951,8.12,6.21053954373065e-07
3952,8.32,9.86703388034482e-07
3966,2.13,0.792547966734333
3969,6.7,0.00502673048892333
3970,4.86,0.320889677673963
3975,7.37,0
3980,3.83,0.439929254043049
3983,7.26,0
3985,8.67,0
3987,8.58,0
3989,7.88,0
3990,6.33,0.000671892279295276
3994,8.21,0
3998,5.75,0.00603797795635065
4103,6.88,7.04556928070225e-07
4104,6.76,0
4116,3.73,0.89625375081307
4125,7.97,0
4126,5.41,0.136262777241894
4127,3.06,0.00707577734196133
4128,5.61,2.52422522222029e-05
4150,7.02,1.06257779389926e-06
4161,8.68,0
4356,7.8,0
4357,4.71,0.283316970314055
4362,7.74,0
4365,2.22,0.479820925219698
4503,6.14,0.00549835412780036
4504,6.83,0.00858853038607417
4505,6.44,0.00408887583983802
4506,7.24,0.192304824762428
4507,7.03,0.000258325897581225
4508,7.45,0.00687229063469801
4510,6.56,0.0404734807987504
4511,6.57,0.185611923393809
4574,4.24,0.574999790019659
4579,6.75,4.97270766663762e-06
4589,9.26,0
4603,9.56,0
4701,2.25,0.85029559745144
4702,4.67,0.89625375081307
4842,3.83,0.0954114733420063
4845,7.78,0
4850,8.44,0
4853,9.25,0
4854,8.24,0
4857,8.72,1.30098120870743e-08
4858,7.9,0
4873,3.34,0.674087089237056
4874,5.11,0.722365521974842
4894,8.64,0
4897,7.37,0
5000,5.81,0
5008,4.64,0.50988369219919
5022,7.94,0
5023,3.45,0.242565739513176
5024,3.4,0.00207930127933065
5027,6.56,0
6695,8.35,3.98680664354324e-06
6696,7.59,8.82484125048334e-07
6791,7.46,7.85903838946092e-06
6793,7.06,3.92236217634804e-07
6794,7.65,0
6797,7.72,4.87966069254317e-06
6798,5.32,3.54315619097146e-05
6799,6.85,0.000139320456406437
6800,7.55,5.68677029641138e-06
6804,6.61,1.97464934807054e-05
6805,4.81,0.330943115379479
6807,5.69,0
6808,8.78,0
6809,8.28,3.65201203493886e-08
6813,7.65,4.67100574436155e-07
6815,7.53,0
6816,4.11,0.0149721976842486
6817,7.31,1.08627879807088e-05
6818,8.02,0
6820,5.89,0.000598711562595008
6825,5.86,0.032422893723339
6827,1.88,0.19
6828,6.68,8.34071434613115e-05
6829,5.19,0.00208330595373596
6834,6.97,5.86046668367085e-05
6836,4.67,0.216316679422149
6850,6.27,1.39374651312857e-06
6855,8.93,0
6857,7.97,0
6858,6.74,7.19335724947382e-09
6859,5.44,0
6860,5.4,0.0196373317825867
6864,6.58,0
6869,8.04,0
6870,4.88,0.968154541904967
6871,1.66,0.994886637193169
6872,4.36,0.663624023813211
6874,4.87,0.40071754750557
6875,6.26,0
6878,5.57,0
6882,7.44,0
6883,7.62,8.07957826793241e-08
6884,8.05,0
6885,4.4,0.020132090025065
6888,7.75,0
6891,5.01,0.363552259555343
6894,6.74,0.0305646407283147
6896,8.66,0
6903,5.61,0.00754336409718195
6904,5.59,0.140658400068761
6907,4.95,0.0628072683569852
6908,6.98,6.86586384011726e-07
6913,6.9,0.000442786722513769
6918,6.18,0.000664442981125433
6921,4.11,0.0711493354182954
6922,5.3,0.00179180761221562
6924,7.16,0
6925,6.79,0
6927,8.14,2.29310076574586e-07
6930,6.77,4.59575174396262e-05
6932,8.41,4.60978723734031e-10
6933,8.52,0
6935,5.48,0.00528347177632467
6936,7.52,1.65151895425709e-08
6938,5.29,0.284553050214949
6940,7.16,2.70999509011045e-06
6942,6.7,0.000144140081760153
6943,8.29,6.16222802300253e-07
6947,5.92,0.00107818318713174
6950,3.99,0.976270241568505
6953,6.24,0.000167888586924857
6955,6.8,0
6956,6.82,0
7013,9.4,0
7021,7.97,0
7022,8.06,0
7031,8.17,0
7037,6.31,0.116827474938534
7041,5.23,1.04822132283856e-05
7043,8.84,0
7045,8.31,0
7047,4.8,0.883472754926783
7051,8.51,0
7055,7.05,0
7057,4.4,0.229993697544101
7058,2.69,0.980423612981406
7060,8.12,0
7064,7.23,0
7066,6.85,0
7069,8.85,0
7070,7.46,9.28758805129463e-09
7073,8.96,0
7074,7.88,0
7081,8.68,0
7084,8.28,0
7085,5.76,0
7086,6.86,9.26456121552362e-05
7087,9.52,0
7094,4.83,0.995388718580088
7099,7.08,0
7100,4.55,3.7054350575001e-05
7102,7.29,1.00342815428964e-08
7104,9.25,0
7107,7.95,0
7111,7.97,0
7112,8.01,0
7113,7.63,4.11082335149695e-07
7114,6.72,3.63105759669284e-05
7118,4.9,0.00393338645641755
7120,4.94,0.134517766497462
7123,8.55,1.63668611531975e-06
7125,7.91,0
7126,8.01,0
7127,8.78,1.11021157590949e-07
7129,8.08,1.55376793127555e-05
7130,8.92,0
7134,7.35,3.599024972842e-06
7138,8.77,0
7139,8.14,4.77380030952064e-06
7144,7.18,0.000802308938794354
7147,8.38,4.08633152890851e-09
7148,7.27,1.30154477682329e-06
7149,8.18,1.03315205131481e-06
7151,5.98,2.37194018487781e-06
7154,8.53,7.7850710481142e-08
7158,7.52,0.000137392454090635
7159,6.2,3.12948706482604e-06
7161,7.95,0
7162,5.82,0.0258022785412916
7163,7.86,0
7164,7.04,1.94794831279402e-05
7165,8.07,6.05902927754572e-09
7166,8.56,2.50144943119644e-09
7167,7.79,2.50401637903924e-06
7170,5.86,0.0554099515346855
7172,6.12,0
7174,6.29,0.00034256229616544
7175,7.88,0
7176,6.85,3.22859945854176e-05
7178,6.77,0
7181,7.32,0.000523913168312063
7183,7.34,0
7184,7.56,1.81565685189102e-06
7185,6.4,0
7186,7.31,1.17139350698165e-07
7189,5.1,0.0129122952879959
7191,8.09,2.40428661792223e-06
7193,9,0
7194,8.2,0
7196,8.75,0
7197,7.04,0
7201,7.91,2.3223233010842e-06
7202,6.56,1.44803870483777e-05
7204,8.89,0
7206,5.81,0.0121498048311157
7208,5.9,6.95700441335558e-05
7209,7.17,1.40076772646171e-06
7212,8.1,0
7213,7.3,0
7214,5.15,0.000176388957209743
7218,5.79,0.000493002596163802
7220,6.02,0
7224,8.27,0
7229,7.51,0
7233,2.76,0.201305047549378
7234,3.31,0.231497181527051
7236,6.82,5.10818011063473e-06
7238,7.78,0
7414,8.21,2.88363562545844e-07
7534,5.67,0.082186627353946
7538,5.9,0.0378368921162557
7593,7.5,0.00999092755639721
7596,6.61,0.00561456517741753
7664,6.58,0.00541541953084533
7668,8.68,0
7669,6.86,2.95274497153651e-05
7671,8.17,0
7672,7.87,1.94124006482424e-06
7674,7.7,0
7680,8.57,1.08138094401232e-08
7690,7.36,0
7692,7.81,1.26925273634191e-07
7739,7.72,1.75621537680486e-06
7740,5.42,0.0508234477798234
7759,8.37,7.1197331150648e-07
7761,8.08,0
7762,8.42,0
7766,8.27,0
7768,8.77,0
7770,4.03,0.81170380198793
7821,4.12,0.489024501320703
7823,4.09,0.312872309610467
7824,3.67,0.974754310957335
7825,0.48,0.328358208955224
7826,3.97,0.892082669975889
7831,4.01,0.595744680851064
7832,6.43,0.000285577836462835
7835,5.38,0.191150368001795
7854,8.32,0
7856,8.75,0
7857,7.51,6.51835397838004e-08
7878,8.56,0
7881,9.21,0
7889,6.53,0.000112144721101801
7903,7.56,3.19055158102557e-05
7904,4.38,0.989872308351924
7905,5.77,0.0922666240384608
7906,8.79,0
7908,8.97,0
NA,NA,NA
